engine_size,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb(l/100km),fuel_consumption_comb(mpg),cylinders_3,cylinders_4,cylinders_5,cylinders_6,cylinders_8,cylinders_10,cylinders_12,cylinders_16,transmission_A,transmission_AM,transmission_AS,transmission_AV,transmission_M,fuel_type_D,fuel_type_E,fuel_type_N,fuel_type_X,fuel_type_Z,make_freq,model_freq,vehicle_class_freq,co2_emissions
-0.8518991817234977,-0.5113924102298248,-0.6907925452350994,-0.5847983987194646,0.36055516546144506,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.1437908496732026,214
-0.8518991817234977,-0.3142253385689373,-0.4273701906737611,-0.3470907443505014,0.08373458496580288,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0007970667941973537,0.08480790690259844,230
-0.8518991817234977,-0.3142253385689373,-0.4273701906737611,-0.3470907443505014,0.08373458496580288,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.08480790690259844,230
-0.8518991817234977,-0.5113924102298248,-0.6907925452350994,-0.5847983987194646,0.36055516546144506,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.08480790690259844,214
-0.8518991817234977,-0.17339171595401745,-0.4273701906737611,-0.27917427167365494,0.08373458496580288,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0014347202295552368,0.1563845050215208,235
-0.11939783610613063,0.0519420802298545,-0.2078515618726457,-0.041466617304691096,-0.19308599552983932,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0014347202295552368,0.1563845050215208,251
-0.11939783610613063,-0.7930596554596646,-1.2615409801179993,-0.9922972347805452,1.0526066167005506,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.04192571337478081,0.0003188267176789415,0.1563845050215208,217
-0.11939783610613063,0.19277570284477435,-0.2517552876328686,0.06040809171057861,-0.33149628577766044,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0007970667941973537,0.1563845050215208,262
-0.11939783610613063,-0.7930596554596646,-1.2615409801179993,-0.9922972347805452,1.0526066167005506,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.04192571337478081,0.0003188267176789415,0.1563845050215208,217
-0.11939783610613063,0.13644225379880612,-0.12004411035219906,0.06040809171057861,-0.33149628577766044,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.001275306870715766,0.1563845050215208,258
0.6131035095112364,0.30544260093670983,-0.3395627391533145,0.09436632804900244,-0.33149628577766044,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.001275306870715766,0.1563845050215208,265
-0.11939783610613063,-0.7930596554596646,-1.1298298028373301,-0.8904225257652749,0.9141963264527295,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.04192571337478081,0.00015941335883947074,0.1563845050215208,224
-0.11939783610613063,0.13644225379880612,-0.12004411035219906,0.06040809171057861,-0.33149628577766044,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0017535469472341782,0.08098198629045114,258
0.6131035095112364,0.5871098461665495,0.27508942148980803,0.5018651641100824,-0.6083168662733026,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0017535469472341782,0.08098198629045114,288
2.2978566044311806,1.7137788270859082,1.0653564851738238,1.5206122542627831,-1.3003683175124081,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0017535469472341782,0.08098198629045114,363
-0.11939783610613063,-0.7930596554596646,-1.1298298028373301,-0.8904225257652749,0.9141963264527295,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.04192571337478081,0.00015941335883947074,0.08098198629045114,224
-0.8518991817234977,-0.22972516499998522,-0.12004411035219906,-0.17729956265838462,-0.05467570528201822,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.00015941335883947074,0.033795632073967796,242
-0.8518991817234977,-0.17339171595401745,-0.2517552876328686,-0.21125779899680786,-0.05467570528201822,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.001275306870715766,0.16005101227482862,239
-0.11939783610613063,0.08010880475283837,0.055570792688692645,0.06040809171057861,-0.33149628577766044,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.001275306870715766,0.16005101227482862,258
-0.11939783610613063,-0.6803927573677291,-0.5590813679544302,-0.6866731077347349,0.4989654557092662,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.04192571337478081,0.00015941335883947074,0.16005101227482862,244
-0.8518991817234977,-0.7648929309366808,-0.3395627391533145,-0.6187566350578885,0.4989654557092662,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0003188267176789415,0.16005101227482862,212
-0.11939783610613063,0.6997767442584855,0.8019341306124855,0.7395728184790457,-0.8851374467689448,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0009564801530368245,0.09772038896859557,304
-0.11939783610613063,-0.06072481786208148,-0.16394783611242275,-0.10938308998153816,-0.19308599552983932,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.04192571337478081,0.00015941335883947074,0.09772038896859557,290
0.75960377863471,1.4039448573330853,0.8458378563727084,1.2149881272169727,-1.161958027264587,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.060736489717838356,336
0.75960377863471,2.4179469401605074,1.8995272746180625,2.267693453708097,-1.5771888980080504,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.060736489717838356,407
1.4921051242520769,1.5729452044709884,0.6702229533318159,1.2829045998938198,-1.161958027264587,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.060736489717838356,347
1.4921051242520769,2.3897802156375243,2.075142177658955,2.3016516900465205,-1.5771888980080504,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.060736489717838356,409
0.75960377863471,1.4039448573330853,0.8458378563727084,1.2149881272169727,-1.161958027264587,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.060736489717838356,336
0.75960377863471,2.4179469401605074,1.8995272746180625,2.267693453708097,-1.5771888980080504,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.060736489717838356,407
1.4921051242520769,1.5729452044709884,0.6702229533318159,1.2829045998938198,-1.161958027264587,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.060736489717838356,347
1.4921051242520769,2.3897802156375243,2.075142177658955,2.3016516900465205,-1.5771888980080504,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.04192571337478081,0.0015941335883947075,0.060736489717838356,409
0.75960377863471,0.7561101933044537,0.8019341306124855,0.7735310548174695,-0.8851374467689448,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.00047824007651841227,0.08480790690259844,306
0.75960377863471,0.7279434687814693,0.977549033653378,0.8074892911558927,-0.8851374467689448,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0003188267176789415,0.08480790690259844,308
0.6131035095112364,0.8124436423504214,-0.12004411035219906,0.5018651641100824,-0.6083168662733026,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.000637653435357883,0.1563845050215208,293
-0.11939783610613063,0.16460897832178997,0.055570792688692645,0.12832456438742568,-0.33149628577766044,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0011158935118762952,0.1437908496732026,262
-0.11939783610613063,0.5589431216435656,0.31899314725003175,0.4679069277716592,-0.6083168662733026,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04192571337478081,0.0011158935118762952,0.1437908496732026,285
-0.11939783610613063,0.16460897832178997,0.055570792688692645,0.12832456438742568,-0.33149628577766044,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0014347202295552368,0.08480790690259844,262
-0.11939783610613063,0.5589431216435656,0.31899314725003175,0.4679069277716592,-0.6083168662733026,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.04192571337478081,0.0014347202295552368,0.08480790690259844,285
-0.11939783610613063,0.19277570284477435,0.1872819699693622,0.19624103706427215,-0.4699065760254815,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.000637653435357883,0.08480790690259844,267
0.6131035095112364,0.44627622355162966,0.27508942148980803,0.3999904550948121,-0.6083168662733026,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0007970667941973537,0.1563845050215208,281
0.6131035095112364,0.44627622355162966,0.27508942148980803,0.3999904550948121,-0.6083168662733026,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0007970667941973537,0.1563845050215208,281
0.6131035095112364,0.8969438159193736,0.055570792688692645,0.6037398731253527,-0.7467271565211238,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0007970667941973537,0.1563845050215208,300
-0.11939783610613063,0.6434432952125178,0.45070432453070053,0.569781636786929,-0.7467271565211238,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04192571337478081,0.0009564801530368245,0.16005101227482862,292
-0.8518991817234977,-0.6240593083217609,-0.6468888194748765,-0.6527148713963117,0.4989654557092662,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.00047824007651841227,0.08480790690259844,209
-0.8518991817234977,-0.6240593083217609,-0.6468888194748765,-0.6527148713963117,0.4989654557092662,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.00047824007651841227,0.060736489717838356,209
-0.8518991817234977,-0.3142253385689373,-0.12004411035219906,-0.2452160353352311,-0.05467570528201822,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.00047824007651841227,0.08480790690259844,237
-0.8518991817234977,-0.3142253385689373,-0.12004411035219906,-0.2452160353352311,-0.05467570528201822,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04192571337478081,0.0003188267176789415,0.060736489717838356,237
0.6131035095112364,1.0377774385342935,0.31899314725003175,0.8074892911558927,-0.8851374467689448,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.005579467559381476,0.0007970667941973537,0.08480790690259844,314
2.0781062007459705,1.7419455516088926,1.0653564851738238,1.5206122542627831,-1.3003683175124081,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.005579467559381476,0.0007970667941973537,0.08480790690259844,356
0.6131035095112364,1.3476114082871165,0.4946080502909235,1.0791551818632792,-1.023547737016766,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.005579467559381476,0.0003188267176789415,0.08480790690259844,332
2.0781062007459705,2.0799462458847002,1.3726825654953851,1.8601946176470165,-1.4387786077602291,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.005579467559381476,0.0003188267176789415,0.08480790690259844,380
2.0781062007459705,2.0799462458847002,1.3726825654953851,1.8601946176470165,-1.4387786077602291,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.005579467559381476,0.00015941335883947074,0.08480790690259844,380
2.0781062007459705,2.164446419453652,1.2409713882147162,1.8601946176470165,-1.4387786077602291,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.005579467559381476,0.0009564801530368245,0.1563845050215208,388
2.664107277239864,2.7277809099133314,2.5580831610214085,2.7091505261076003,-1.7155991882558714,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.005579467559381476,0.0007970667941973537,0.1563845050215208,437
-0.8518991817234977,-0.7367262064136969,-1.1298298028373301,-0.8904225257652749,0.9141963264527295,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0009564801530368245,0.1437908496732026,193
-0.8518991817234977,-0.6240593083217609,-1.042022351316884,-0.7885478167500053,0.6373757459570873,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.07986609277857484,0.0009564801530368245,0.1437908496732026,200
-0.8518991817234977,-0.6803927573677291,-0.9103111740362149,-0.7545895804115814,0.6373757459570873,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.1437908496732026,202
-0.8518991817234977,-1.4127275949653122,-1.568867060439561,-1.4677125435184721,2.0214786484352985,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.07986609277857484,0.000637653435357883,0.1437908496732026,181
-0.8518991817234977,-1.4127275949653122,-1.568867060439561,-1.4677125435184721,2.0214786484352985,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.07986609277857484,0.0007970667941973537,0.033795632073967796,181
-0.8518991817234977,-0.7367262064136969,-1.1298298028373301,-0.8904225257652749,0.9141963264527295,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1437908496732026,193
-0.8518991817234977,-0.6240593083217609,-1.042022351316884,-0.7885478167500053,0.6373757459570873,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1437908496732026,200
-0.8518991817234977,-0.5677258592757931,-0.8225037225157685,-0.6527148713963117,0.4989654557092662,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1437908496732026,209
-0.8518991817234977,-0.5677258592757931,-0.8225037225157685,-0.6527148713963117,0.4989654557092662,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.08098198629045114,209
-0.8518991817234977,-0.5677258592757931,-0.8225037225157685,-0.6527148713963117,0.4989654557092662,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.033795632073967796,209
-0.11939783610613063,-0.34239206309192116,-0.7785999967555457,-0.4829236897041949,0.22214487521362397,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1437908496732026,221
-0.11939783610613063,-0.22972516499998522,-0.5151776421942069,-0.3470907443505014,0.08373458496580288,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1437908496732026,230
-0.11939783610613063,-0.2578918895229696,-0.5590813679544302,-0.3810489806889246,0.22214487521362397,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1437908496732026,228
-0.11939783610613063,-0.20155844047700133,-0.3395627391533145,-0.2452160353352311,-0.05467570528201822,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1437908496732026,237
-0.11939783610613063,-0.20155844047700133,-0.47127391643398403,-0.31313250801207815,0.08373458496580288,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.08098198629045114,232
-0.8518991817234977,-0.7367262064136969,-1.1298298028373301,-0.8904225257652749,0.9141963264527295,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0009564801530368245,0.1437908496732026,193
-0.8518991817234977,-0.6240593083217609,-1.042022351316884,-0.7885478167500053,0.6373757459570873,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.07986609277857484,0.0009564801530368245,0.1437908496732026,200
-0.8518991817234977,-0.5677258592757931,-0.8225037225157685,-0.6527148713963117,0.4989654557092662,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.1437908496732026,209
-0.11939783610613063,-0.34239206309192116,-0.7785999967555457,-0.4829236897041949,0.22214487521362397,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0009564801530368245,0.1437908496732026,221
-0.11939783610613063,-0.22972516499998522,-0.5151776421942069,-0.3470907443505014,0.08373458496580288,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.07986609277857484,0.0009564801530368245,0.1437908496732026,230
-0.11939783610613063,-0.2578918895229696,-0.5590813679544302,-0.3810489806889246,0.22214487521362397,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0009564801530368245,0.1437908496732026,228
-0.11939783610613063,-0.20155844047700133,-0.3395627391533145,-0.2452160353352311,-0.05467570528201822,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.07986609277857484,0.0009564801530368245,0.1437908496732026,237
-0.8518991817234977,-0.6803927573677291,-0.9103111740362149,-0.7545895804115814,0.6373757459570873,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00015941335883947074,0.1563845050215208,202
-0.8518991817234977,-0.5677258592757931,-0.8225037225157685,-0.6527148713963117,0.4989654557092662,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1563845050215208,209
-0.11939783610613063,-0.9620600025975689,-1.1737335285975532,-1.0602137074573916,1.1910169069483718,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.07986609277857484,0.0003188267176789415,0.1563845050215208,213
-0.11939783610613063,-0.20155844047700133,-0.47127391643398403,-0.31313250801207815,0.08373458496580288,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1563845050215208,232
-0.11939783610613063,-0.032558093339097614,-0.2078515618726457,-0.10938308998153816,-0.19308599552983932,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.08098198629045114,246
0.9061040477581834,0.5026096725975979,0.2311856957295851,0.3999904550948121,-0.6083168662733026,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1563845050215208,281
0.9061040477581834,0.6716100197355016,0.31899314725003175,0.569781636786929,-0.7467271565211238,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.08098198629045114,292
-0.11939783610613063,-0.20155844047700133,-0.47127391643398403,-0.31313250801207815,0.08373458496580288,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0007970667941973537,0.1437908496732026,232
0.9061040477581834,0.6716100197355016,0.31899314725003175,0.569781636786929,-0.7467271565211238,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0007970667941973537,0.08480790690259844,292
0.9061040477581834,0.5026096725975979,0.2311856957295851,0.3999904550948121,-0.6083168662733026,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0007970667941973537,0.1437908496732026,281
0.9061040477581834,0.6716100197355016,0.31899314725003175,0.569781636786929,-0.7467271565211238,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0007970667941973537,0.1437908496732026,292
-0.11939783610613063,-0.032558093339097614,-0.2078515618726457,-0.10938308998153816,-0.19308599552983932,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.08098198629045114,246
0.9061040477581834,0.6716100197355016,0.31899314725003175,0.569781636786929,-0.7467271565211238,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.000637653435357883,0.08098198629045114,292
0.9061040477581834,0.6716100197355016,0.31899314725003175,0.569781636786929,-0.7467271565211238,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.08098198629045114,292
2.0781062007459705,1.7137788270859082,1.0653564851738238,1.5206122542627831,-1.3003683175124081,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00015941335883947074,0.08098198629045114,356
-0.11939783610613063,-0.9620600025975689,-0.8664074482759919,-0.9243807621036981,0.9141963264527295,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.1437908496732026,191
-0.11939783610613063,-0.595892583798777,-0.5151776421942069,-0.5847983987194646,0.36055516546144506,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.00047824007651841227,0.1563845050215208,214
-0.11939783610613063,-0.595892583798777,-0.6468888194748765,-0.6187566350578885,0.4989654557092662,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.08098198629045114,212
0.9061040477581834,0.6716100197355016,0.31899314725003175,0.569781636786929,-0.7467271565211238,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.08098198629045114,292
0.9061040477581834,0.6716100197355016,0.31899314725003175,0.569781636786929,-0.7467271565211238,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.07986609277857484,0.0003188267176789415,0.08098198629045114,292
0.9061040477581834,1.3194446837641332,1.0653564851738238,1.248946363555396,-1.161958027264587,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.07986609277857484,0.0007970667941973537,0.1563845050215208,338
